상가업소번호,이름,상권업종중분류명,상권업종소분류명,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,휴무일,휴무간격,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,Column1
MA0101202406A0592383,경영진스,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,377,3,부산광역시 동구 초량동 377-3,2.62E+11,부산광역시 동구 중앙대로221번길,1,,2.62E+24,,부산광역시 동구 중앙대로221번길 1,601829,48816,,,,129.0402174,35.11683354,,,,,,,,
MA010120220813257194,테드,서양식,경양식,서양식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,377,7,부산광역시 동구 초량동 377-7,2.62E+11,부산광역시 동구 중앙대로221번길,3,,2.62E+24,,부산광역시 동구 중앙대로221번길 3,601829,48816,,1,,129.0401089,35.11688042,,,,,,,,
MA010120220810314916,인생닭강정부산 초량점,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,38,,부산광역시 동구 초량동 38,2.62E+11,부산광역시 동구 고관로29번길,18,,2.62E+24,,부산광역시 동구 고관로29번길 18,601827,48795,,1,,129.0416612,35.12238747,,,,,,,,
MA010120220811481461,옛날통닭,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,389,1,부산광역시 동구 초량동 389-1,2.62E+11,부산광역시 동구 중앙대로221번길,14,,2.62E+24,,부산광역시 동구 중앙대로221번길 14,601829,48815,,1,,129.0397109,35.11719352,,,,,,,,
MA010120220810576466,일미정,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,39,,부산광역시 동구 초량동 39,2.62E+11,부산광역시 동구 고관로29번길,14,1,2.62E+24,,부산광역시 동구 고관로29번길 14-1,601827,48795,,,,129.0418135,35.12233984,,,,,,,,
MA010120220810608611,영남추어탕,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,392,2,부산광역시 동구 초량동 392-2,2.62E+11,부산광역시 동구 중앙대로221번길,11,,2.62E+24,,부산광역시 동구 중앙대로221번길 11,601829,48816,,,,129.0396957,35.11702256,,,,,,,,
MA010120220800636892,썬더치킨초량 2호점,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,392,3,부산광역시 동구 초량동 392-3,2.62E+11,부산광역시 동구 중앙대로221번길,13,,2.62E+24,,부산광역시 동구 중앙대로221번길 13,601829,48816,,1,,129.0395543,35.11707,,,,,,,,
MA0106202510A0999223,떡불킹 부산역점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,392,3,부산광역시 동구 초량동 392-3,2.62E+11,부산광역시 동구 중앙대로221번길,13,,2.62E+24,,부산광역시 동구 중앙대로221번길 13,601829,48816,,,,129.0395543,35.11707,,,,,,,,
MA010120220810641623,궁중손칼국수,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,396,2,부산광역시 동구 초량동 396-2,2.62E+11,부산광역시 동구 초량로13번길,52,,2.62E+24,,부산광역시 동구 초량로13번길 52,601829,48816,,1,,129.0391104,35.11686119,,,,,,,,
MA0101202301A0075158,단테라운지,기타 간이,피자,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,399,,부산광역시 동구 초량동 399,2.62E+11,부산광역시 동구 초량로13번길,58,,2.62E+24,,부산광역시 동구 초량로13번길 58,601829,48816,,1,,129.038962,35.11662938,,,,,,,,
MA010120220812317751,푸라닭부산 초량점,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,40,1,부산광역시 동구 초량동 40-1,2.62E+11,부산광역시 동구 고관로29번길,12,,2.62E+24,일부호,부산광역시 동구 고관로29번길 12,601827,48795,,1,,129.0419766,35.12228302,,,,,,,,
MA010120220810622726,소나무집,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,404,2,부산광역시 동구 초량동 404-2,2.62E+11,부산광역시 동구 초량로13번길,48,14,2.62E+24,,부산광역시 동구 초량로13번길 48-14,601829,48816,,,,129.0389699,35.11694466,,,,,,,,
MA0101202302A0053218,배가네,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,410,3,부산광역시 동구 초량동 410-3,2.62E+11,부산광역시 동구 중앙대로221번길,25,,2.62E+24,,부산광역시 동구 중앙대로221번길 25,601829,48816,,1,,129.0390097,35.11722335,,,,,,,,
MA010120220810234058,불막열삼,한식,곱창 전골/구이,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,410,5,부산광역시 동구 초량동 410-5,2.62E+11,부산광역시 동구 중앙대로221번길,27,,2.62E+24,,부산광역시 동구 중앙대로221번길 27,601829,48816,,1,,129.0389017,35.11728825,,,,,,,,
MA010120220808300660,골목갈비집,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,411,12,부산광역시 동구 초량동 411-12,2.62E+11,부산광역시 동구 중앙대로221번길,30,,2.62E+24,,부산광역시 동구 중앙대로221번길 30,601829,48815,,,,129.039016,35.11747557,,,,,,,,
MA010120220810645363,도네누,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,411,9,부산광역시 동구 초량동 411-9,2.62E+11,부산광역시 동구 중앙대로221번길,26,,2.62E+24,,부산광역시 동구 중앙대로221번길 26,601829,48815,,,,129.0391798,35.11744578,,,,,,,,
MA0101202411A0135296,초량맛집종잇장,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,41,5,부산광역시 동구 초량동 41-5,2.62E+11,부산광역시 동구 고관로29번길,10,,2.62E+24,,부산광역시 동구 고관로29번길 10,601827,48795,,1,,129.0421077,35.12226279,,,,,,,,
MA010120220805400338,수랏간,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,415,11,부산광역시 동구 초량동 415-11,2.62E+11,부산광역시 동구 중앙대로221번길,31,,2.62E+24,,부산광역시 동구 중앙대로221번길 31,601829,48816,,,,129.0387815,35.11730829,,,,,,,,
MA010120220813207498,동방축산 초량점,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,415,16,부산광역시 동구 초량동 415-16,2.62E+11,부산광역시 동구 초량중로,66,,2.62E+24,,부산광역시 동구 초량중로 66,601829,48815,,,,129.0387442,35.11757026,,,,,,,,
MA010120220810462345,초량덕미생선구이,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,415,18,부산광역시 동구 초량동 415-18,2.62E+11,부산광역시 동구 중앙대로221번길,32,,2.62E+24,,부산광역시 동구 중앙대로221번길 32,601829,48815,,,,129.0388746,35.11752301,,,,,,,,
MA0101202307A0023564,초량대패,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,417,5,부산광역시 동구 초량동 417-5,2.62E+11,부산광역시 동구 초량중로,61,1,2.62E+24,,부산광역시 동구 초량중로 61-1,601829,48817,,,,129.0384121,35.11744968,,,,,,,,
MA0101202306A0100448,정직유부 초량점,일식,기타 일식 음식점,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,41,9,부산광역시 동구 초량동 41-9,2.62E+11,부산광역시 동구 고관로29번길,8,,2.62E+24,,부산광역시 동구 고관로29번길 8,601827,48795,,1,,129.0422057,35.1222341,,,,,,,,
MA010120220806501298,본죽&비빔밥CAFE부산 초량점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,42,18,부산광역시 동구 초량동 42-18,2.62E+11,부산광역시 동구 고관로,33,,2.62E+24,,부산광역시 동구 고관로 33,601827,48795,,1,,129.0425702,35.1223361,,,,,,,,
MA010120220809876114,추미정,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,42,3,부산광역시 동구 초량동 42-3,2.62E+11,부산광역시 동구 고관로33번길,3,,2.62E+24,,부산광역시 동구 고관로33번길 3,601827,48795,,,,129.0424394,35.12236534,,,,,,,,
MA010120220810608154,동해낙지,한식,해산물 구이/찜,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,423,2,부산광역시 동구 초량동 423-2,2.62E+11,부산광역시 동구 중앙대로221번길,43,,2.62E+24,,부산광역시 동구 중앙대로221번길 43,601829,48817,,,,129.0380421,35.11756405,,,,,,,,
MA010120220810607795,동해장어구이,한식,해산물 구이/찜,한식 해산물 요리 전문점,26,부산광역시,26170,동구,26170510,초량1동,2617010100,초량동,2.62E+18,1,대지,423,26,부산광역시 동구 초량동 423-26,2.62E+11,부산광역시 동구 중앙대로195번가길,53,,2.62E+24,일부,부산광역시 동구 중앙대로195번가길 53,601011,48817,,2,,129.0377443,35.11749696,,,,,,,,
MA010120220810643817,전주콩나루콩나물국밥,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,42,9,부산광역시 동구 초량동 42-9,2.62E+11,부산광역시 동구 고관로,29,1,2.62E+24,,부산광역시 동구 고관로 29-1,601827,48795,,,,129.0424677,35.12218463,,,,,,,,
MA010120220807210350,금호,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,438,,부산광역시 동구 초량동 438,2.62E+11,부산광역시 동구 초량중로,58,14,2.62E+24,,부산광역시 동구 초량중로 58-14,601829,48816,,,,129.0385152,35.11674504,,,,,,,,
MA010120220810619595,김해뒷고기,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,449,1,부산광역시 동구 초량동 449-1,2.62E+11,부산광역시 동구 중앙대로195번가길,24,,2.62E+24,,부산광역시 동구 중앙대로195번가길 24,601829,48816,,,,129.0382937,35.11621707,,,,,,,,
MA010120220808662194,정진홈푸드부산항국제여객 터미널점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,45,39,부산광역시 동구 초량동 45-39,2.62E+11,부산광역시 동구 충장대로,206,,2.62E+24,부산항국제여객터미널,부산광역시 동구 충장대로 206,601827,48751,,3,,129.0491459,35.11774625,,,,,,,,
MA010120220810607977,푸드메이커,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,460,5,부산광역시 동구 초량동 460-5,2.62E+11,부산광역시 동구 초량로13번길,68,,2.62E+24,,부산광역시 동구 초량로13번길 68,601829,48816,,,,129.0387098,35.11619205,,,,,,,,
MA010120220810608915,하반장짬뽕부산역 본점,중식,중국집,중식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,460,6,부산광역시 동구 초량동 460-6,2.62E+11,부산광역시 동구 초량로13번길,70,,2.62E+24,,부산광역시 동구 초량로13번길 70,601829,48816,,,,129.0386868,35.11614738,,,,,,,,
MA010120220810637302,남해낙지,한식,해산물 구이/찜,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,46,23,부산광역시 동구 초량동 46-23,2.62E+11,부산광역시 동구 고관로,13,,2.62E+24,,부산광역시 동구 고관로 13,601827,48798,,,,129.0417402,35.12071897,,,,,,,,
MA0106202511A2469912,피그보스,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,46,26,부산광역시 동구 초량동 46-26,2.62E+11,부산광역시 동구 고관로,11,2,2.62E+24,,부산광역시 동구 고관로 11-2,601827,48798,,,,129.0417169,35.12066529,,,,,,,,
MA0101202411A0078175,남산동구포촌국수부산역,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,465,10,부산광역시 동구 초량동 465-10,2.62E+11,부산광역시 동구 중앙대로203번길,16,,2.62E+24,,부산광역시 동구 중앙대로203번길 16,601829,48816,,,,129.038947,35.11602585,,,,,,,,
MA010120220810569058,경주박가국밥,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,465,14,부산광역시 동구 초량동 465-14,2.62E+11,부산광역시 동구 초량로13번길,69,,2.62E+24,,부산광역시 동구 초량로13번길 69,601829,48816,,,,129.038893,35.1160628,,,,,,,,
MA0101202303A0059962,고관로우동,일식,일식 면 요리,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2.62E+18,1,대지,46,6,부산광역시 동구 초량동 46-6,2.62E+11,부산광역시 동구 고관로13번길,3,,2.62E+24,,부산광역시 동구 고관로13번길 3,601827,48798,,1,,129.04172,35.1207914,,,,,,,,
MA0106202507A0219538,주식회사 정짓간초량,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,470,1,부산광역시 동구 초량동 470-1,2.62E+11,부산광역시 동구 중앙대로209번길,11,,2.62E+24,,부산광역시 동구 중앙대로209번길 11,601829,48816,,,,129.0391114,35.11602308,,,,,,,,
MA0106202507A0376988,부산당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,470,1,부산광역시 동구 초량동 470-1,2.62E+11,부산광역시 동구 중앙대로209번길,11,,2.62E+24,,부산광역시 동구 중앙대로209번길 11,601829,48816,,,,129.0391114,35.11602308,,,,,,,,
MA010120220810206103,영동밀면&돼지국밥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,472,1,부산광역시 동구 초량동 472-1,2.62E+11,부산광역시 동구 중앙대로209번길,12,,2.62E+24,,부산광역시 동구 중앙대로209번길 12,601829,48816,,1,,129.0393258,35.11626279,,,,,,,,
MA010120220810633085,오니기리와이규동,일식,일식 카레/돈가스/덮밥,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,478,2,부산광역시 동구 초량동 478-2,2.62E+11,부산광역시 동구 대영로243번길,109,,2.62E+24,,부산광역시 동구 대영로243번길 109,601829,48816,,,,129.0400596,35.11666497,,,,,,,,
MA010120220810618238,영동밀면,한식,냉면/밀면,한식 면 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,479,,부산광역시 동구 초량동 479,2.62E+11,부산광역시 동구 대영로243번길,107,,2.62E+24,,부산광역시 동구 대영로243번길 107,601829,48816,,1,,129.040014,35.11659365,,,,,,,,
MA010120220809802907,유가네닭갈비 부산역점,한식,닭/오리고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,486,1,부산광역시 동구 초량동 486-1,2.62E+11,부산광역시 동구 대영로243번길,103,,2.62E+24,,부산광역시 동구 대영로243번길 103,601829,48816,,1,,129.0398128,35.11644383,,,,,,,,
MA010120220809334297,마마,서양식,경양식,서양식 음식점업,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,489,4,부산광역시 동구 초량동 489-4,2.62E+11,부산광역시 동구 중앙대로209번길,6,,2.62E+24,,부산광역시 동구 중앙대로209번길 6,601829,48816,,2,,129.0395743,35.11611442,,,,,,,,
MA010120220813639719,땅땅치킨 부산역점,기타 간이,치킨,치킨 전문점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2.62E+18,1,대지,489,4,부산광역시 동구 초량동 489-4,2.62E+11,부산광역시 동구 중앙대로209번길,6,,2.62E+24,코미빌딩,부산광역시 동구 중앙대로209번길 6,601829,48816,,1,,129.0395743,35.11611442,,,,,,,,
