이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
비에이치씨치킨구서점,치킨 전문점,구서1동,부산광역시 금정구 구서동 445-9,부산광역시 금정구 금정로219번길 8,129.08973,35.24391748
생활생돈,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 446-1,부산광역시 금정구 수림로50번길 124,129.0898622,35.24478931
와글와글,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 446-1,부산광역시 금정구 수림로50번길 124,129.0898622,35.24478931
해리의집,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 446-14,부산광역시 금정구 금정로219번길 14,129.0894695,35.24403913
꼬리에꼬리를무는닭,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 446-16,부산광역시 금정구 수림로50번길 110,129.089365,35.2442482
도도횟집,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 446-17,부산광역시 금정구 금정로219번길 20,129.0892858,35.24415945
부원냉삼집 구서동점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 446-18,부산광역시 금정구 금정로231번길 15,129.0899706,35.24473337
해담이선생,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 446-22,부산광역시 금정구 금정로219번길 10-1,129.0895671,35.24399239
면채움,한식 면 요리 전문점,구서1동,부산광역시 금정구 구서동 446-3,부산광역시 금정구 금정로231번길 11,129.0900998,35.24463201
와이제이푸드,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 446-5,부산광역시 금정구 수림로50번길 114,129.0895883,35.24438852
해연,중식 음식점업,구서1동,부산광역시 금정구 구서동 446-5,부산광역시 금정구 수림로50번길 114,129.0895883,35.24438852
고기굽는남자 구서점,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 446-6,부산광역시 금정구 수림로50번길 122,129.0898045,35.24468217
고래실찌개밥상,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 446-7,부산광역시 금정구 수림로50번길 120,129.0897038,35.24461181
팔각도 부산구서점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-1,부산광역시 금정구 금정로231번길 37,129.0888043,35.24508693
그날;우리,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-13,부산광역시 금정구 금정로219번길 32,129.0887449,35.24448419
낭만연어구서점,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 457-14,부산광역시 금정구 금정로231번길 25,129.0894468,35.24486857
나한우인데,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 457-14,부산광역시 금정구 금정로231번길 25,129.0894468,35.24486857
더바른식당,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 457-15,부산광역시 금정구 금정로231번길 21,129.0895776,35.24483027
신신초마,중식 음식점업,구서1동,부산광역시 금정구 구서동 457-15,부산광역시 금정구 금정로231번길 21,129.0895776,35.24483027
대성수산해물,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 457-16,부산광역시 금정구 수림로50번길 117-2,129.0895083,35.24469629
뚱띠오돌뼈,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 457-16,부산광역시 금정구 수림로50번길 117-2,129.0895083,35.24469629
마파람해물찜해물탕 구서본점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-2,부산광역시 금정구 금강로 418,129.0885874,35.24476627
마파람 부산점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-2,부산광역시 금정구 금강로 418,129.0885874,35.24476627
담락참치일잔구서점,일식 음식점업,구서1동,부산광역시 금정구 구서동 457-23,부산광역시 금정구 금강로 420,129.0886915,35.24497173
교촌치킨 구서역점,치킨 전문점,구서1동,부산광역시 금정구 구서동 457-23,부산광역시 금정구 금강로 420,129.0886915,35.24497173
구서한상,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-23,부산광역시 금정구 금강로 420,129.0886915,35.24497173
징기스 구서점,기타 외국식 음식점업,구서1동,부산광역시 금정구 구서동 457-27,부산광역시 금정구 금정로231번길 33,129.0889893,35.24502066
반해버린고깃집,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 457-35,부산광역시 금정구 수림로50번길 109,129.0891932,35.24440436
복천안주마을 금정점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 457-4,부산광역시 금정구 금정로231번길 27,129.0893052,35.24491608
꿀돈,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 457-6,부산광역시 금정구 금강로 416,129.0884524,35.24464244
옥반상,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 458-11,부산광역시 금정구 금강로415번길 6,129.0880519,35.24487464
60계 부산구서점,치킨 전문점,구서1동,부산광역시 금정구 구서동 458-5,부산광역시 금정구 수림로72번길 136,129.087745,35.2453305
가장맛있는족발,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 460-13,부산광역시 금정구 수림로66번길 101,129.087002,35.24419887
청담피자 구서점,피자; 햄버거; 샌드위치 및 유사 음식점업,구서1동,부산광역시 금정구 구서동 461-12,부산광역시 금정구 금강로 409,129.0877173,35.24424961
열도,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 461-12,부산광역시 금정구 금강로 409,129.0877173,35.24424961
불막열삼구서점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 461-15,부산광역시 금정구 금강로403번길 6,129.0872945,35.24404063
엄니칼국수,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 461-2,부산광역시 금정구 수림로66번길 122,129.087873,35.24475156
맛나!꼼장어,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 461-20,부산광역시 금정구 금강로 413,129.0880001,35.24456914
하시,일식 음식점업,구서1동,부산광역시 금정구 구서동 461-20,부산광역시 금정구 금강로 413,129.0880001,35.24456914
은하수고깃집,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 461-25,부산광역시 금정구 금강로 411,129.0879312,35.24445318
수제비랑김밥,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 462-10,부산광역시 금정구 금정로207번길 32,129.0878782,35.2436701
스시타비,일식 음식점업,구서1동,부산광역시 금정구 구서동 462-11,부산광역시 금정구 금강로 404,129.0876836,35.24379061
수백당 구서동점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 462-2,부산광역시 금정구 금강로 412-1,129.0882034,35.24435837
이레,서양식 음식점업,구서1동,부산광역시 금정구 구서동 462-20,부산광역시 금정구 금정로219번길 33,129.0884669,35.24435382
쭈꾸미가알고싶다,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 462-4,부산광역시 금정구 금강로 408,129.0878424,35.24398612
돈오락쪽갈비 구서점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 462-4,부산광역시 금정구 금강로 408,129.0878424,35.24398612
눈꽃을나누다 구서점,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 463-1,부산광역시 금정구 금정로219번길 27,129.0887387,35.24424099
수림로상회,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 463-17,부산광역시 금정구 수림로50번길 87,129.0885027,35.24360525
금정오리,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 463-24,부산광역시 금정구 금정로207번길 22,129.0883217,35.24340111
대봉회초장,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 463-8,부산광역시 금정구 수림로50번길 103,129.0889548,35.24410209
기찰반점구서 본점,중식 음식점업,구서1동,부산광역시 금정구 구서동 464-1,부산광역시 금정구 수림로50번길 104,129.0891609,35.2439994
차박사얼큰이,치킨 전문점,구서1동,부산광역시 금정구 구서동 464-5,부산광역시 금정구 금정로207번길 16,129.0885053,35.24328079
구서산곰장어,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 465-8,부산광역시 금정구 금정로207번길 6,129.0890943,35.24311743
이가네밀양돼지국밥,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 466-18,부산광역시 금정구 금정로 208,129.0894467,35.24272385
남해횟집,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 466-19,부산광역시 금정구 금정로 208-5,129.0895441,35.2426681
일미리금계찜닭,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 466-8,부산광역시 금정구 금정로 208-1,129.0895252,35.24278558
어반,일식 음식점업,구서1동,부산광역시 금정구 구서동 466-8,부산광역시 금정구 금정로 208-1,129.0895252,35.24278558
중식대사관,중식 음식점업,구서1동,부산광역시 금정구 구서동 467-10,부산광역시 금정구 금정로 198,129.0887246,35.24197936
본가벌나무복집,한식 해산물 요리 전문점,구서1동,부산광역시 금정구 구서동 467-12,부산광역시 금정구 구서온천천로 23,129.0887751,35.24180727
로맨틱제주,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 467-5,부산광역시 금정구 금정로 200,129.0888037,35.24206811
낭만제주,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 467-5,부산광역시 금정구 금정로 200,129.0888037,35.24206811
부산에뜬고등어,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 467-7,부산광역시 금정구 금정로 204,129.0891193,35.24237806
마포통연탄구이,한식 육류 요리 전문점,구서1동,부산광역시 금정구 구서동 468-20,부산광역시 금정구 금정로 205,129.0889647,35.24277723
옥수관,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 469-1,부산광역시 금정구 금강로380번길 38,129.0879259,35.24338992
대궐,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 469-11,부산광역시 금정구 금강로380번길 22,129.0874372,35.24274953
제육부장관,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 469-21,부산광역시 금정구 수림로50번길 59,129.0875087,35.24254103
가야밀면,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 470-13,부산광역시 금정구 금정로207번길 33,129.0876556,35.24355679
구서칼국수,한식 면 요리 전문점,구서1동,부산광역시 금정구 구서동 470-14,부산광역시 금정구 금강로380번길 37,129.0877636,35.24348284
해숙이,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 470-14,부산광역시 금정구 금강로380번길 37,129.0877636,35.24348284
육식사관학교 금정점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 470-15,부산광역시 금정구 금강로380번길 35,129.0876508,35.24336763
소울메이트,서양식 음식점업,구서1동,부산광역시 금정구 구서동 470-19,부산광역시 금정구 금강로380번길 25,129.0872897,35.24299538
지코바장전점,치킨 전문점,구서1동,부산광역시 금정구 구서동 470-24,부산광역시 금정구 금강로 394-1,129.0870059,35.24306336
산수화,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 470-5,부산광역시 금정구 금강로 394,129.086904,35.24294797
육칠이 부산대점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 471-2,부산광역시 금정구 수림로66번길 90,129.0867789,35.243635
발빠닭,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 471-3,부산광역시 금정구 금강로 397,129.0870602,35.24346794
토핑폭탄 금정점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 471-6,부산광역시 금정구 수림로66번길 84,129.0865864,35.24341303
원카츠 구서점,일식 음식점업,구서1동,부산광역시 금정구 구서동 471-8,부산광역시 금정구 금강로403번길 1,129.087264,35.24370773
건뚱네김치속돼지 금정점,한식 일반 음식점업,구서1동,부산광역시 금정구 구서동 472-2,부산광역시 금정구 수림로66번길 91,129.0865104,35.24387393
투가이즈,피자; 햄버거; 샌드위치 및 유사 음식점업,구서1동,부산광역시 금정구 구서동 472-3,부산광역시 금정구 수림로66번길 89,129.0865279,35.24370241
